id,bpm,timestamp,human_readable
6387,64.0,1617719961,04/06/2021 10:39:21
6388,64.0,1617719962,04/06/2021 10:39:22
6389,64.0,1617719967,04/06/2021 10:39:27
6390,64.0,1617719968,04/06/2021 10:39:28
6391,64.0,1617719973,04/06/2021 10:39:33
6392,64.0,1617719995,04/06/2021 10:39:55
6393,64.0,1617720015,04/06/2021 10:40:15
6394,64.0,1617720016,04/06/2021 10:40:16
6395,64.0,1617720062,04/06/2021 10:41:02
6396,64.0,1617720063,04/06/2021 10:41:03
6397,64.0,1617720068,04/06/2021 10:41:08
6398,64.0,1617720069,04/06/2021 10:41:09
6399,64.0,1617720122,04/06/2021 10:42:02
6400,64.0,1617720123,04/06/2021 10:42:03
6401,64.0,1617720128,04/06/2021 10:42:08
6402,64.0,1617720135,04/06/2021 10:42:15
6403,64.0,1617720146,04/06/2021 10:42:26
6404,64.0,1617720147,04/06/2021 10:42:27
6405,64.0,1617720193,04/06/2021 10:43:13
6406,64.0,1617720194,04/06/2021 10:43:14
6407,64.0,1617720229,04/06/2021 10:43:49
6408,64.0,1617720230,04/06/2021 10:43:50
6409,64.0,1617720306,04/06/2021 10:45:06
6410,64.0,1617720307,04/06/2021 10:45:07
6411,64.0,1617720313,04/06/2021 10:45:13
6412,64.0,1617720313,04/06/2021 10:45:13
6413,64.0,1617720330,04/06/2021 10:45:30
6414,64.0,1617720331,04/06/2021 10:45:31
6415,64.0,1617720336,04/06/2021 10:45:36
6416,64.0,1617720347,04/06/2021 10:45:47
6417,64.0,1617720348,04/06/2021 10:45:48
6418,64.0,1617720349,04/06/2021 10:45:49
6419,64.0,1617720479,04/06/2021 10:47:59
6420,64.0,1617720539,04/06/2021 10:48:59
6421,64.0,1617720711,04/06/2021 10:51:51
6422,64.0,1617720712,04/06/2021 10:51:52
6423,64.0,1617720717,04/06/2021 10:51:57
6424,64.0,1617720718,04/06/2021 10:51:58
6425,64.0,1617720723,04/06/2021 10:52:03
6426,64.0,1617720724,04/06/2021 10:52:04
6427,64.0,1617720735,04/06/2021 10:52:15
6428,64.0,1617720751,04/06/2021 10:52:31
6429,64.0,1617720782,04/06/2021 10:53:02
6430,64.0,1617720797,04/06/2021 10:53:17
6431,64.0,1617720800,04/06/2021 10:53:20
6432,64.0,1617720801,04/06/2021 10:53:21
6433,64.0,1617720818,04/06/2021 10:53:38
6434,64.0,1617720819,04/06/2021 10:53:39
6435,64.0,1617720824,04/06/2021 10:53:44
6436,64.0,1617720829,04/06/2021 10:53:49
6437,64.0,1617720830,04/06/2021 10:53:50
6438,64.0,1617720831,04/06/2021 10:53:51
6439,64.0,1617721020,04/06/2021 10:57:00
6440,64.0,1617721080,04/06/2021 10:58:00
6441,64.0,1617721121,04/06/2021 10:58:41
6442,64.0,1617721122,04/06/2021 10:58:42
6443,64.0,1617721139,04/06/2021 10:58:59
6444,64.0,1617721165,04/06/2021 10:59:25
6445,64.0,1617721169,04/06/2021 10:59:29
6446,64.0,1617721170,04/06/2021 10:59:30
6447,64.0,1617721216,04/06/2021 11:00:16
6448,64.0,1617721231,04/06/2021 11:00:31
6449,64.0,1617721247,04/06/2021 11:00:47
6450,64.0,1617721247,04/06/2021 11:00:47
6451,64.0,1617721318,04/06/2021 11:01:58
6452,64.0,1617721319,04/06/2021 11:01:59
6453,64.0,1617721324,04/06/2021 11:02:04
6454,64.0,1617721324,04/06/2021 11:02:04
6455,64.0,1617721330,04/06/2021 11:02:10
6456,64.0,1617721330,04/06/2021 11:02:10
6457,64.0,1617721407,04/06/2021 11:03:27
6458,64.0,1617721439,04/06/2021 11:03:59
6459,64.0,1617721544,04/06/2021 11:05:44
6460,64.0,1617721557,04/06/2021 11:05:57
6461,64.0,1617721562,04/06/2021 11:06:02
6462,64.0,1617721589,04/06/2021 11:06:29
6463,64.0,1617721591,04/06/2021 11:06:31
6464,64.0,1617721592,04/06/2021 11:06:32
6465,64.0,1617721621,04/06/2021 11:07:01
6466,64.0,1617721622,04/06/2021 11:07:02
6467,64.0,1617721657,04/06/2021 11:07:37
6468,64.0,1617721658,04/06/2021 11:07:38
6469,64.0,1617721740,04/06/2021 11:09:00
6470,64.0,1617721741,04/06/2021 11:09:01
6471,64.0,1617721799,04/06/2021 11:09:59
6472,64.0,1617721800,04/06/2021 11:10:00
6473,64.0,1617721860,04/06/2021 11:11:00
6474,64.0,1617721860,04/06/2021 11:11:00
6475,64.0,1617721865,04/06/2021 11:11:05
6476,64.0,1617721866,04/06/2021 11:11:06
6477,64.0,1617721871,04/06/2021 11:11:11
6478,64.0,1617721872,04/06/2021 11:11:12
6479,64.0,1617721930,04/06/2021 11:12:10
6480,64.0,1617721935,04/06/2021 11:12:15
6481,64.0,1617721943,04/06/2021 11:12:23
6482,64.0,1617721943,04/06/2021 11:12:23
6483,64.0,1617722014,04/06/2021 11:13:34
6484,64.0,1617722015,04/06/2021 11:13:35
6485,64.0,1617722020,04/06/2021 11:13:40
6486,64.0,1617722020,04/06/2021 11:13:40
6487,64.0,1617722031,04/06/2021 11:13:51
6488,64.0,1617722032,04/06/2021 11:13:52
6489,64.0,1617722037,04/06/2021 11:13:57
6490,64.0,1617722038,04/06/2021 11:13:58
6491,64.0,1617722043,04/06/2021 11:14:03
6492,64.0,1617722044,04/06/2021 11:14:04
6493,64.0,1617722049,04/06/2021 11:14:09
6494,64.0,1617722050,04/06/2021 11:14:10
6495,64.0,1617722091,04/06/2021 11:14:51
6496,64.0,1617722092,04/06/2021 11:14:52
6497,64.0,1617722097,04/06/2021 11:14:57
6498,64.0,1617722098,04/06/2021 11:14:58
6499,64.0,1617722114,04/06/2021 11:15:14
6500,64.0,1617722115,04/06/2021 11:15:15
6501,64.0,1617722120,04/06/2021 11:15:20
6502,64.0,1617722121,04/06/2021 11:15:21
6503,64.0,1617722132,04/06/2021 11:15:32
6504,64.0,1617722133,04/06/2021 11:15:33
6505,64.0,1617722150,04/06/2021 11:15:50
6506,64.0,1617722151,04/06/2021 11:15:51
6507,64.0,1617722257,04/06/2021 11:17:37
6508,64.0,1617722258,04/06/2021 11:17:38
6509,64.0,1617722269,04/06/2021 11:17:49
6510,64.0,1617722270,04/06/2021 11:17:50
6511,64.0,1617722287,04/06/2021 11:18:07
6512,64.0,1617722288,04/06/2021 11:18:08
6513,64.0,1617722293,04/06/2021 11:18:13
6514,64.0,1617722294,04/06/2021 11:18:14
6515,64.0,1617722299,04/06/2021 11:18:19
6516,64.0,1617722300,04/06/2021 11:18:20
6517,64.0,1617722352,04/06/2021 11:19:12
6518,64.0,1617722353,04/06/2021 11:19:13
6519,64.0,1617722358,04/06/2021 11:19:18
6520,64.0,1617722359,04/06/2021 11:19:19
6521,64.0,1617722376,04/06/2021 11:19:36
6522,64.0,1617722377,04/06/2021 11:19:37
6523,64.0,1617722394,04/06/2021 11:19:54
6524,64.0,1617722395,04/06/2021 11:19:55
6525,64.0,1617722400,04/06/2021 11:20:00
6526,64.0,1617722402,04/06/2021 11:20:02
6527,64.0,1617722405,04/06/2021 11:20:05
6528,64.0,1617722406,04/06/2021 11:20:06
6529,64.0,1617722411,04/06/2021 11:20:11
6530,64.0,1617722412,04/06/2021 11:20:12
6531,64.0,1617722417,04/06/2021 11:20:17
6532,64.0,1617722418,04/06/2021 11:20:18
6533,64.0,1617722429,04/06/2021 11:20:29
6534,64.0,1617722430,04/06/2021 11:20:30
6535,64.0,1617722435,04/06/2021 11:20:35
6536,64.0,1617722436,04/06/2021 11:20:36
6537,64.0,1617722441,04/06/2021 11:20:41
6538,64.0,1617722442,04/06/2021 11:20:42
6539,64.0,1617722453,04/06/2021 11:20:53
6540,64.0,1617722454,04/06/2021 11:20:54
6541,64.0,1617722459,04/06/2021 11:20:59
6542,64.0,1617722460,04/06/2021 11:21:00
6543,64.0,1617722471,04/06/2021 11:21:11
6544,64.0,1617722472,04/06/2021 11:21:12
6545,64.0,1617722476,04/06/2021 11:21:16
6546,64.0,1617722477,04/06/2021 11:21:17
6547,64.0,1617722482,04/06/2021 11:21:22
6548,64.0,1617722483,04/06/2021 11:21:23
6549,64.0,1617722488,04/06/2021 11:21:28
6550,64.0,1617722489,04/06/2021 11:21:29
6551,64.0,1617722495,04/06/2021 11:21:35
6552,64.0,1617722495,04/06/2021 11:21:35
6553,64.0,1617722500,04/06/2021 11:21:40
6554,64.0,1617722505,04/06/2021 11:21:45
6555,64.0,1617722506,04/06/2021 11:21:46
6556,64.0,1617722507,04/06/2021 11:21:47
6557,64.0,1617722530,04/06/2021 11:22:10
6558,64.0,1617722531,04/06/2021 11:22:11
6559,64.0,1617722536,04/06/2021 11:22:16
6560,64.0,1617722537,04/06/2021 11:22:17
6561,64.0,1617722542,04/06/2021 11:22:22
6562,64.0,1617722543,04/06/2021 11:22:23
6563,64.0,1617722553,04/06/2021 11:22:33
6564,64.0,1617722554,04/06/2021 11:22:34
6565,64.0,1617722571,04/06/2021 11:22:51
6566,64.0,1617722572,04/06/2021 11:22:52
6567,64.0,1617722577,04/06/2021 11:22:57
6568,64.0,1617722578,04/06/2021 11:22:58
6569,64.0,1617722583,04/06/2021 11:23:03
6570,64.0,1617722584,04/06/2021 11:23:04
6571,64.0,1617722589,04/06/2021 11:23:09
6572,64.0,1617722590,04/06/2021 11:23:10
6573,64.0,1617722601,04/06/2021 11:23:21
6574,64.0,1617722602,04/06/2021 11:23:22
6575,64.0,1617722648,04/06/2021 11:24:08
6576,64.0,1617722649,04/06/2021 11:24:09
6577,64.0,1617722654,04/06/2021 11:24:14
6578,64.0,1617722665,04/06/2021 11:24:25
6579,64.0,1617722666,04/06/2021 11:24:26
6580,64.0,1617722667,04/06/2021 11:24:27
6581,64.0,1617722760,04/06/2021 11:26:00
6582,64.0,1617722820,04/06/2021 11:27:00
6583,64.0,1617722820,04/06/2021 11:27:00
6584,64.0,1617722834,04/06/2021 11:27:14
6585,64.0,1617722837,04/06/2021 11:27:17
6586,64.0,1617722838,04/06/2021 11:27:18
6587,64.0,1617722844,04/06/2021 11:27:24
6588,64.0,1617722844,04/06/2021 11:27:24
6589,64.0,1617722855,04/06/2021 11:27:35
6590,64.0,1617722856,04/06/2021 11:27:36
6591,64.0,1617722861,04/06/2021 11:27:41
6592,64.0,1617722862,04/06/2021 11:27:42
6593,64.0,1617722873,04/06/2021 11:27:53
6594,64.0,1617722874,04/06/2021 11:27:54
6595,64.0,1617722879,04/06/2021 11:27:59
6596,64.0,1617722940,04/06/2021 11:29:00
6597,64.0,1617722950,04/06/2021 11:29:10
6598,64.0,1617722951,04/06/2021 11:29:11
6599,64.0,1617722992,04/06/2021 11:29:52
6600,64.0,1617722993,04/06/2021 11:29:53
6601,64.0,1617723015,04/06/2021 11:30:15
6602,64.0,1617723031,04/06/2021 11:30:31
6603,64.0,1617723039,04/06/2021 11:30:39
6604,64.0,1617723040,04/06/2021 11:30:40
6605,64.0,1617723110,04/06/2021 11:31:50
6606,64.0,1617723111,04/06/2021 11:31:51
6607,64.0,1617723181,04/06/2021 11:33:01
6608,64.0,1617723182,04/06/2021 11:33:02
6609,64.0,1617723300,04/06/2021 11:35:00
6610,64.0,1617723301,04/06/2021 11:35:01
6611,64.0,1617723360,04/06/2021 11:36:00
6612,64.0,1617723360,04/06/2021 11:36:00
6613,64.0,1617723632,04/06/2021 11:40:32
6614,64.0,1617723647,04/06/2021 11:40:47
6615,64.0,1617723721,04/06/2021 11:42:01
6616,64.0,1617723780,04/06/2021 11:43:00
6617,64.0,1617723840,04/06/2021 11:44:00
6618,64.0,1617723900,04/06/2021 11:45:00
6619,64.0,1617724320,04/06/2021 11:52:00
6620,64.0,1617724379,04/06/2021 11:52:59
6621,64.0,1617724384,04/06/2021 11:53:04
6622,64.0,1617724385,04/06/2021 11:53:05
6623,64.0,1617724390,04/06/2021 11:53:10
6624,64.0,1617724391,04/06/2021 11:53:11
6625,64.0,1617724461,04/06/2021 11:54:21
6626,64.0,1617724462,04/06/2021 11:54:22
6627,64.0,1617724592,04/06/2021 11:56:32
6628,64.0,1617724593,04/06/2021 11:56:33
6629,64.0,1617724615,04/06/2021 11:56:55
6630,64.0,1617724621,04/06/2021 11:57:01
6631,64.0,1617724680,04/06/2021 11:58:00
6632,64.0,1617724740,04/06/2021 11:59:00
6633,64.0,1617724740,04/06/2021 11:59:00
6634,64.0,1617724753,04/06/2021 11:59:13
6635,64.0,1617724811,04/06/2021 12:00:11
6636,64.0,1617724813,04/06/2021 12:00:13
6637,64.0,1617724817,04/06/2021 12:00:17
6638,64.0,1617724818,04/06/2021 12:00:18
6639,64.0,1617724829,04/06/2021 12:00:29
6640,64.0,1617724830,04/06/2021 12:00:30
6641,64.0,1617724847,04/06/2021 12:00:47
6642,64.0,1617724860,04/06/2021 12:01:00
6643,64.0,1617724918,04/06/2021 12:01:58
6644,64.0,1617724919,04/06/2021 12:01:59
6645,64.0,1617724989,04/06/2021 12:03:09
6646,64.0,1617724990,04/06/2021 12:03:10
6647,64.0,1617725013,04/06/2021 12:03:33
6648,64.0,1617725014,04/06/2021 12:03:34
6649,64.0,1617725018,04/06/2021 12:03:38
6650,64.0,1617725019,04/06/2021 12:03:39
6651,64.0,1617725102,04/06/2021 12:05:02
6652,64.0,1617725103,04/06/2021 12:05:03
6653,64.0,1617725292,04/06/2021 12:08:12
6654,64.0,1617725328,04/06/2021 12:08:48
6655,64.0,1617725340,04/06/2021 12:09:00
6656,64.0,1617725394,04/06/2021 12:09:54
6657,64.0,1617725399,04/06/2021 12:09:59
6658,64.0,1617725406,04/06/2021 12:10:06
6659,64.0,1617725411,04/06/2021 12:10:11
6660,64.0,1617725414,04/06/2021 12:10:14
6661,64.0,1617725422,04/06/2021 12:10:22
6662,64.0,1617725423,04/06/2021 12:10:23
6663,64.0,1617725435,04/06/2021 12:10:35
6664,64.0,1617725435,04/06/2021 12:10:35
6665,64.0,1617725440,04/06/2021 12:10:40
6666,64.0,1617725459,04/06/2021 12:10:59
6667,64.0,1617725494,04/06/2021 12:11:34
6668,64.0,1617725495,04/06/2021 12:11:35
6669,64.0,1617725595,04/06/2021 12:13:15
6670,64.0,1617725596,04/06/2021 12:13:16
6671,64.0,1617725618,04/06/2021 12:13:38
6672,64.0,1617725619,04/06/2021 12:13:39
6673,64.0,1617725660,04/06/2021 12:14:20
6674,64.0,1617725661,04/06/2021 12:14:21
6675,64.0,1617725701,04/06/2021 12:15:01
6676,64.0,1617725702,04/06/2021 12:15:02
6677,64.0,1617725761,04/06/2021 12:16:01
6678,64.0,1617725819,04/06/2021 12:16:59
6679,64.0,1617725856,04/06/2021 12:17:36
6680,64.0,1617725857,04/06/2021 12:17:37
6681,64.0,1617725879,04/06/2021 12:17:59
6682,64.0,1617725940,04/06/2021 12:19:00
6683,64.0,1617725945,04/06/2021 12:19:05
6684,64.0,1617725999,04/06/2021 12:19:59
6685,64.0,1617726076,04/06/2021 12:21:16
6686,64.0,1617726091,04/06/2021 12:21:31
6687,64.0,1617726420,04/06/2021 12:27:00
6688,64.0,1617726479,04/06/2021 12:27:59
6689,64.0,1617726691,04/06/2021 12:31:31
6690,64.0,1617726707,04/06/2021 12:31:47
6691,64.0,1617726780,04/06/2021 12:33:00
6692,64.0,1617726839,04/06/2021 12:33:59
6693,64.0,1617726899,04/06/2021 12:34:59
6694,64.0,1617726900,04/06/2021 12:35:00
6695,64.0,1617727261,04/06/2021 12:41:01
6696,64.0,1617727262,04/06/2021 12:41:02
6697,64.0,1617727292,04/06/2021 12:41:32
6698,64.0,1617727292,04/06/2021 12:41:32
6699,64.0,1617727356,04/06/2021 12:42:36
6700,64.0,1617727357,04/06/2021 12:42:37
6701,64.0,1617727369,04/06/2021 12:42:49
6702,64.0,1617727369,04/06/2021 12:42:49
6703,64.0,1617727528,04/06/2021 12:45:28
6704,64.0,1617727529,04/06/2021 12:45:29
6705,64.0,1617727582,04/06/2021 12:46:22
6706,64.0,1617727583,04/06/2021 12:46:23
6707,64.0,1617727766,04/06/2021 12:49:26
6708,64.0,1617727767,04/06/2021 12:49:27
6709,64.0,1617727808,04/06/2021 12:50:08
6710,64.0,1617727808,04/06/2021 12:50:08
6711,64.0,1617727813,04/06/2021 12:50:13
6712,64.0,1617727921,04/06/2021 12:52:01
6713,64.0,1617727926,04/06/2021 12:52:06
6714,64.0,1617727927,04/06/2021 12:52:07
6715,64.0,1617727932,04/06/2021 12:52:12
6716,64.0,1617727933,04/06/2021 12:52:13
6717,64.0,1617727938,04/06/2021 12:52:18
6718,64.0,1617727939,04/06/2021 12:52:19
6719,64.0,1617727944,04/06/2021 12:52:24
6720,64.0,1617727945,04/06/2021 12:52:25
6721,64.0,1617727950,04/06/2021 12:52:30
6722,64.0,1617727951,04/06/2021 12:52:31
6723,64.0,1617727956,04/06/2021 12:52:36
6724,64.0,1617727957,04/06/2021 12:52:37
6725,64.0,1617727962,04/06/2021 12:52:42
6726,64.0,1617727963,04/06/2021 12:52:43
6727,64.0,1617727968,04/06/2021 12:52:48
6728,64.0,1617727969,04/06/2021 12:52:49
6729,64.0,1617727973,04/06/2021 12:52:53
6730,64.0,1617727974,04/06/2021 12:52:54
6731,64.0,1617727979,04/06/2021 12:52:59
6732,64.0,1617727980,04/06/2021 12:53:00
6733,64.0,1617727985,04/06/2021 12:53:05
6734,64.0,1617727986,04/06/2021 12:53:06
6735,64.0,1617727991,04/06/2021 12:53:11
6736,64.0,1617727992,04/06/2021 12:53:12
6737,64.0,1617727997,04/06/2021 12:53:17
6738,64.0,1617727998,04/06/2021 12:53:18
6739,64.0,1617728003,04/06/2021 12:53:23
6740,64.0,1617728004,04/06/2021 12:53:24
6741,64.0,1617728009,04/06/2021 12:53:29
6742,64.0,1617728010,04/06/2021 12:53:30
6743,64.0,1617728015,04/06/2021 12:53:35
6744,64.0,1617728016,04/06/2021 12:53:36
6745,64.0,1617728021,04/06/2021 12:53:41
6746,64.0,1617728022,04/06/2021 12:53:42
6747,64.0,1617728098,04/06/2021 12:54:58
6748,64.0,1617728099,04/06/2021 12:54:59
6749,64.0,1617728121,04/06/2021 12:55:21
6750,64.0,1617728129,04/06/2021 12:55:29
6751,64.0,1617728134,04/06/2021 12:55:34
6752,64.0,1617728135,04/06/2021 12:55:35
6753,64.0,1617728139,04/06/2021 12:55:39
6754,64.0,1617728140,04/06/2021 12:55:40
6755,64.0,1617728163,04/06/2021 12:56:03
6756,64.0,1617728164,04/06/2021 12:56:04
6757,64.0,1617728187,04/06/2021 12:56:27
6758,64.0,1617728375,04/06/2021 12:59:35
6759,64.0,1617728376,04/06/2021 12:59:36
6760,64.0,1617728377,04/06/2021 12:59:37
6761,64.0,1617728490,04/06/2021 13:01:30
6762,64.0,1617728490,04/06/2021 13:01:30
6763,64.0,1617728762,04/06/2021 13:06:02
6764,64.0,1617728763,04/06/2021 13:06:03
6765,64.0,1617728768,04/06/2021 13:06:08
6766,64.0,1617728769,04/06/2021 13:06:09
6767,64.0,1617728774,04/06/2021 13:06:14
6768,64.0,1617728775,04/06/2021 13:06:15
6769,64.0,1617728899,04/06/2021 13:08:19
6770,64.0,1617728900,04/06/2021 13:08:20
6771,64.0,1617728905,04/06/2021 13:08:25
6772,64.0,1617728906,04/06/2021 13:08:26
6773,64.0,1617728934,04/06/2021 13:08:54
6774,64.0,1617728935,04/06/2021 13:08:55
6775,64.0,1617729029,04/06/2021 13:10:29
6776,64.0,1617729044,04/06/2021 13:10:44
6777,64.0,1617729047,04/06/2021 13:10:47
6778,64.0,1617729048,04/06/2021 13:10:48
6779,64.0,1617729077,04/06/2021 13:11:17
6780,64.0,1617729078,04/06/2021 13:11:18
6781,64.0,1617729118,04/06/2021 13:11:58
6782,64.0,1617729119,04/06/2021 13:11:59
6783,64.0,1617729148,04/06/2021 13:12:28
6784,64.0,1617729149,04/06/2021 13:12:29
6785,64.0,1617729207,04/06/2021 13:13:27
6786,64.0,1617729210,04/06/2021 13:13:30
6787,64.0,1617729273,04/06/2021 13:14:33
6788,64.0,1617729454,04/06/2021 13:17:34
6789,64.0,1617729677,04/06/2021 13:21:17
6790,64.0,1617729693,04/06/2021 13:21:33
6791,64.0,1617729778,04/06/2021 13:22:58
6792,64.0,1617729779,04/06/2021 13:22:59
6793,64.0,1617730278,04/06/2021 13:31:18
6794,64.0,1617730294,04/06/2021 13:31:34
6795,64.0,1617730652,04/06/2021 13:37:32
6796,64.0,1617730666,04/06/2021 13:37:46
6797,64.0,1617730682,04/06/2021 13:38:02
6798,64.0,1617730683,04/06/2021 13:38:03
6799,64.0,1617730706,04/06/2021 13:38:26
6800,64.0,1617730735,04/06/2021 13:38:55
6801,64.0,1617730736,04/06/2021 13:38:56
6802,64.0,1617730737,04/06/2021 13:38:57
6803,64.0,1617730796,04/06/2021 13:39:56
6804,64.0,1617730796,04/06/2021 13:39:56
6805,64.0,1617730801,04/06/2021 13:40:01
6806,64.0,1617730804,04/06/2021 13:40:04
6807,64.0,1617730807,04/06/2021 13:40:07
6808,64.0,1617730808,04/06/2021 13:40:08
6809,64.0,1617730831,04/06/2021 13:40:31
6810,64.0,1617730832,04/06/2021 13:40:32
6811,64.0,1617730842,04/06/2021 13:40:42
6812,64.0,1617730843,04/06/2021 13:40:43
6813,64.0,1617731295,04/06/2021 13:48:15
6814,64.0,1617731295,04/06/2021 13:48:15
6815,64.0,1617731378,04/06/2021 13:49:38
6816,64.0,1617731379,04/06/2021 13:49:39
6817,64.0,1617731532,04/06/2021 13:52:12
6818,64.0,1617731533,04/06/2021 13:52:13
6819,64.0,1617731711,04/06/2021 13:55:11
6820,64.0,1617731826,04/06/2021 13:57:06
6821,64.0,1617731836,04/06/2021 13:57:16
6822,64.0,1617731838,04/06/2021 13:57:18
6823,64.0,1617731896,04/06/2021 13:58:16
6824,64.0,1617731911,04/06/2021 13:58:31
6825,64.0,1617732093,04/06/2021 14:01:33
6826,64.0,1617732093,04/06/2021 14:01:33
6827,64.0,1617732140,04/06/2021 14:02:20
6828,64.0,1617732141,04/06/2021 14:02:21
6829,64.0,1617732152,04/06/2021 14:02:32
6830,64.0,1617732154,04/06/2021 14:02:34
6831,64.0,1617732171,04/06/2021 14:02:51
6832,64.0,1617732172,04/06/2021 14:02:52
6833,64.0,1617732177,04/06/2021 14:02:57
6834,64.0,1617732178,04/06/2021 14:02:58
6835,64.0,1617732189,04/06/2021 14:03:09
6836,64.0,1617732190,04/06/2021 14:03:10
6837,64.0,1617732200,04/06/2021 14:03:20
6838,64.0,1617732212,04/06/2021 14:03:32
6839,64.0,1617732212,04/06/2021 14:03:32
6840,64.0,1617732227,04/06/2021 14:03:47
6841,64.0,1617732331,04/06/2021 14:05:31
6842,64.0,1617732332,04/06/2021 14:05:32
6843,64.0,1617732337,04/06/2021 14:05:37
6844,64.0,1617732338,04/06/2021 14:05:38
6845,64.0,1617732498,04/06/2021 14:08:18
6846,64.0,1617732499,04/06/2021 14:08:19
6847,64.0,1617732504,04/06/2021 14:08:24
6848,64.0,1617732505,04/06/2021 14:08:25
6849,64.0,1617732581,04/06/2021 14:09:41
6850,64.0,1617732582,04/06/2021 14:09:42
6851,64.0,1617732813,04/06/2021 14:13:33
6852,64.0,1617732816,04/06/2021 14:13:36
6853,64.0,1617732864,04/06/2021 14:14:24
6854,64.0,1617732880,04/06/2021 14:14:40
6855,64.0,1617732882,04/06/2021 14:14:42
6856,64.0,1617732883,04/06/2021 14:14:43
6857,64.0,1617732995,04/06/2021 14:16:35
6858,64.0,1617732996,04/06/2021 14:16:36
6859,64.0,1617733072,04/06/2021 14:17:52
6860,64.0,1617733073,04/06/2021 14:17:53
6861,64.0,1617733245,04/06/2021 14:20:45
6862,64.0,1617733246,04/06/2021 14:20:46
6863,64.0,1617733376,04/06/2021 14:22:56
6864,64.0,1617733377,04/06/2021 14:22:57
6865,64.0,1617733406,04/06/2021 14:23:26
6866,64.0,1617733407,04/06/2021 14:23:27
6867,64.0,1617733496,04/06/2021 14:24:56
6868,64.0,1617733496,04/06/2021 14:24:56
6869,64.0,1617733787,04/06/2021 14:29:47
6870,64.0,1617733788,04/06/2021 14:29:48
6871,64.0,1617733793,04/06/2021 14:29:53
6872,64.0,1617733799,04/06/2021 14:29:59
6873,64.0,1617733835,04/06/2021 14:30:35
6874,64.0,1617733836,04/06/2021 14:30:36
6875,64.0,1617733859,04/06/2021 14:30:59
6876,64.0,1617733860,04/06/2021 14:31:00
6877,64.0,1617733883,04/06/2021 14:31:23
6878,64.0,1617733888,04/06/2021 14:31:28
6879,64.0,1617733888,04/06/2021 14:31:28
6880,64.0,1617733889,04/06/2021 14:31:29
6881,64.0,1617733900,04/06/2021 14:31:40
6882,64.0,1617733901,04/06/2021 14:31:41
6883,64.0,1617734025,04/06/2021 14:33:45
6884,64.0,1617734026,04/06/2021 14:33:46
6885,64.0,1617734061,04/06/2021 14:34:21
6886,64.0,1617734062,04/06/2021 14:34:22
6887,64.0,1617734091,04/06/2021 14:34:51
6888,64.0,1617734092,04/06/2021 14:34:52
6889,64.0,1617734109,04/06/2021 14:35:09
6890,64.0,1617734110,04/06/2021 14:35:10
6891,64.0,1617734121,04/06/2021 14:35:21
6892,64.0,1617734160,04/06/2021 14:36:00
6893,64.0,1617734174,04/06/2021 14:36:14
6894,64.0,1617734175,04/06/2021 14:36:15
6895,64.0,1617734234,04/06/2021 14:37:14
6896,64.0,1617734235,04/06/2021 14:37:15
6897,64.0,1617734240,04/06/2021 14:37:20
6898,64.0,1617734241,04/06/2021 14:37:21
6899,64.0,1617734243,04/06/2021 14:37:23
6900,64.0,1617734244,04/06/2021 14:37:24
6901,64.0,1617734249,04/06/2021 14:37:29
6902,64.0,1617734250,04/06/2021 14:37:30
6903,64.0,1617734255,04/06/2021 14:37:35
6904,64.0,1617734256,04/06/2021 14:37:36
6905,64.0,1617734261,04/06/2021 14:37:41
6906,64.0,1617734262,04/06/2021 14:37:42
6907,64.0,1617734267,04/06/2021 14:37:47
6908,64.0,1617734268,04/06/2021 14:37:48
6909,64.0,1617734272,04/06/2021 14:37:52
6910,64.0,1617734273,04/06/2021 14:37:53
6911,64.0,1617734278,04/06/2021 14:37:58
6912,64.0,1617734279,04/06/2021 14:37:59
6913,64.0,1617734339,04/06/2021 14:38:59
6914,64.0,1617734339,04/06/2021 14:38:59
6915,64.0,1617734880,04/06/2021 14:48:00
6916,64.0,1617734881,04/06/2021 14:48:01
6917,64.0,1617734898,04/06/2021 14:48:18
6918,64.0,1617734899,04/06/2021 14:48:19
6919,64.0,1617734905,04/06/2021 14:48:25
6920,64.0,1617734905,04/06/2021 14:48:25
6921,64.0,1617735482,04/06/2021 14:58:02
6922,64.0,1617735483,04/06/2021 14:58:03
6923,64.0,1617735513,04/06/2021 14:58:33
6924,64.0,1617735513,04/06/2021 14:58:33
6925,64.0,1617735529,04/06/2021 14:58:49
6926,64.0,1617735530,04/06/2021 14:58:50
6927,64.0,1617735685,04/06/2021 15:01:25
6928,64.0,1617735685,04/06/2021 15:01:25
6929,64.0,1617736043,04/06/2021 15:07:23
6930,64.0,1617736043,04/06/2021 15:07:23
6931,64.0,1617736252,04/06/2021 15:10:52
6932,64.0,1617736252,04/06/2021 15:10:52
6933,64.0,1617736257,04/06/2021 15:10:57
6934,64.0,1617736301,04/06/2021 15:11:41
6935,64.0,1617736407,04/06/2021 15:13:27
6936,64.0,1617736407,04/06/2021 15:13:27
6937,64.0,1617736561,04/06/2021 15:16:01
6938,64.0,1617736563,04/06/2021 15:16:03
6939,64.0,1617736735,04/06/2021 15:18:55
6940,64.0,1617736827,04/06/2021 15:20:27
6941,64.0,1617736830,04/06/2021 15:20:30
6942,64.0,1617736831,04/06/2021 15:20:31
6943,64.0,1617736889,04/06/2021 15:21:29
6944,64.0,1617736890,04/06/2021 15:21:30
6945,64.0,1617736932,04/06/2021 15:22:12
